Frequency (Hz),MTF_10HU,MTF_30HU,MTF_50HU
0.7892156862745098,0.03193013351493352,0.05843122666016314,0.06950006051531321
0.7904411764705882,0.031669264879477535,0.058026114874924144,0.06904276152525109
0.7916666666666666,0.031410401264807125,0.05762357263887836,0.06858817611590659
0.7928921568627451,0.031153528465019245,0.0572235855102274,0.06813629020800462
0.7941176470588235,0.03089863235904812,0.05682613910537697,0.06768708976964025
0.7953431372549019,0.03064569891034924,0.05643121909894602,0.06724056081637636
0.7965686274509803,0.03039471416658423,0.05603881122377115,0.06679668941133561
0.7977941176470589,0.030145664259302127,0.05564890127090808,0.06635546166528998
0.7990196078431373,0.029898535403619954,0.05526147508962859,0.06591686373674445
0.8002450980392157,0.029653313897901896,0.054876518587414075,0.06548088183201768
0.8014705882352942,0.029409986123436573,0.05449401772994567,0.06504750220531783
0.8026960784313726,0.029168538544113613,0.054113958541090024,0.06461671115881451
0.803921568627451,0.02892895770609809,0.05373632710288229,0.06418849504270735
0.8051470588235294,0.02869123023750405,0.05336110955550493,0.0637628402552894
0.8063725490196079,0.028455342848067024,0.052988292097263544,0.06333973324300776
0.8075980392156863,0.028221282328814747,0.05261786098455892,0.06291916050051959
0.8088235294117647,0.027989035551737294,0.05224980253185591,0.06250110857074488
0.8100490196078431,0.02775858946945576,0.05188410311164915,0.06208556404491484
0.8112745098039216,0.027529931114889623,0.051520749154424665,0.06167251356261754
0.8125,0.027303047600923752,0.051159727148619716,0.06126194381183841
0.8137254901960784,0.02707792612007381,0.05080102364057783,0.060853841528999066
0.8149509803921569,0.026854553944151156,0.050444625234502084,0.060448193498990506
0.8161764705882353,0.026632918423925876,0.050090518592404196,0.060044986555204787
0.8174019607843137,0.026413006988790573,0.049738690434051505,0.059644207579561265
0.8186274509803921,0.02619480714642184,0.0493891275369107,0.05924584350253135
0.8198529411764706,0.025978306482441187,0.049041816736087755,0.05884988130315857
0.821078431372549,0.025763492660076225,0.04869674492426642,0.05845630800907539
0.8223039215686274,0.025550353419819555,0.04835389905164267,0.05806511069651775
0.8235294117647058,0.02533887657908855,0.04801326612585714,0.05767627649033537
0.8247549019607843,0.02512905003188279,0.047674833211924283,0.0572897925639991
0.8259803921568627,0.02492086174844267,0.047338587432158775,0.056905646139605456
0.8272058823529411,0.024714299774905878,0.04700451596610001,0.05652382448787742
0.8284313725490197,0.024509352232964333,0.04667260605043291,0.05614431492816353
0.8296568627450981,0.024306007319520092,0.04634284497890705,0.055767104828432
0.8308823529411765,0.024104253306340882,0.04601522010225266,0.05539218160526389
0.8321078431372549,0.02390407853971522,0.0456897188280943,0.0550195327238415
0.8333333333333334,0.023705471440107203,0.04536632862086216,0.05464914569793557
0.8345588235294118,0.023508420501810772,0.045045037001701,0.054281008089888255
0.8357843137254902,0.023312914292603567,0.0447258315483765,0.05391510751059475
0.8370098039215687,0.023118941453400346,0.04440869989517899,0.05355143161948016
0.8382352941176471,0.022926490697906983,0.044093629732826274,0.053189968124476135
0.8394607843137255,0.02273555081227263,0.04378060880836199,0.05283070478199252
0.8406862745098039,0.02254611065474318,0.04346962492505382,0.05247362939688819
0.8419117647058824,0.022358159155313608,0.04316066594228843,0.05211872982243805
